code_station;date_observation;debit_moyen_journalier;code_crue
O200001001;1977-12-27;92079 [m3/s];1977
O200001001;1977-12-28;104194 [m3/s];1977
O200001001;1977-12-29;100743 [m3/s];1977
O200001001;1977-12-30;101076 [m3/s];1977
O200001001;1977-12-31;96969 [m3/s];1977
O001004003;2000-01-01;12291 [m3/s];2000
O001004003;2000-01-02;11196 [m3/s];2000
O001004003;2000-01-03;11483 [m3/s];2000
O001004003;2000-01-04;11789 [m3/s];2000
O001004003;2000-01-05;10042 [m3/s];2000
O001004003;2000-01-06;9964 [m3/s];2000
O001004003;2000-01-07;10217 [m3/s];2000
O001004003;2000-01-08;10456 [m3/s];2000
O001004003;2000-01-09;10069 [m3/s];2000
O001004003;2000-01-10;10451 [m3/s];2000
O001004003;2000-01-11;9309 [m3/s];2000
O001004003;2000-01-12;8381 [m3/s];2000
O001004003;2000-01-13;9988 [m3/s];2000
O001004003;2000-01-14;9015 [m3/s];2000
O001004003;2000-01-15;8676 [m3/s];2000
O001004003;2000-01-16;8241 [m3/s];2000
O001004003;2000-01-17;8913 [m3/s];2000
O001004003;2000-01-18;9165 [m3/s];2000
O001004003;2000-01-19;7542 [m3/s];2000
O001004003;2000-01-20;8652 [m3/s];2000
O001004003;2000-01-21;8746 [m3/s];2000
O001004003;2000-01-22;8246 [m3/s];2000
O001004003;2000-01-23;7571 [m3/s];2000
O001004003;2000-01-24;9251 [m3/s];2000
O001004003;2000-01-25;8395 [m3/s];2000
O001004003;2000-01-26;8547 [m3/s];2000
O001004003;2000-01-27;8198 [m3/s];2000
O001004003;2000-01-28;8254 [m3/s];2000
O001004003;2000-01-29;7318 [m3/s];2000
O001004003;2000-01-30;7364 [m3/s];2000
O001004003;2000-01-31;8938 [m3/s];2000
O001004003;2000-02-01;9123 [m3/s];2000
O001004003;2000-02-02;9307 [m3/s];2000
O001004003;2000-02-03;12502 [m3/s];2000
O001004003;2000-02-04;10670 [m3/s];2000
O001004003;2000-02-05;9779 [m3/s];2000
O001004003;2000-02-06;8716 [m3/s];2000
O001004003;2000-02-07;9867 [m3/s];2000
O001004003;2000-02-08;10457 [m3/s];2000
O001004003;2000-02-09;11940 [m3/s];2000
O001004003;2000-02-10;11547 [m3/s];2000
O001004003;2000-02-11;11027 [m3/s];2000
O001004003;2000-02-12;10058 [m3/s];2000
O001004003;2000-02-13;10513 [m3/s];2000
O001004003;2000-02-14;15700 [m3/s];2000
O001004003;2000-02-15;24982 [m3/s];2000
O001004003;2000-02-16;18331 [m3/s];2000
O001004003;2000-02-17;28925 [m3/s];2000
O001004003;2000-02-18;38855 [m3/s];2000
O001004003;2000-02-19;28335 [m3/s];2000
O001004003;2000-02-20;23483 [m3/s];2000
O001004003;2000-02-21;21266 [m3/s];2000
O001004003;2000-02-22;19384 [m3/s];2000
O001004003;2000-02-23;16593 [m3/s];2000
O001004003;2000-02-24;15290 [m3/s];2000
O001004003;2000-02-25;15411 [m3/s];2000
O001004003;2000-02-26;13086 [m3/s];2000
O001004003;2000-02-27;12536 [m3/s];2000
O001004003;2000-02-28;15180 [m3/s];2000
O001004003;2000-02-29;13920 [m3/s];2000
O001004003;2000-03-01;13906 [m3/s];2000
O001004003;2000-03-02;14781 [m3/s];2000
O001004003;2000-03-03;13769 [m3/s];2000
O001004003;2000-03-04;11458 [m3/s];2000
O001004003;2000-03-05;11067 [m3/s];2000
O001004003;2000-03-06;12912 [m3/s];2000
O001004003;2000-03-07;12001 [m3/s];2000
O001004003;2000-03-08;13025 [m3/s];2000
O001004003;2000-03-09;11177 [m3/s];2000
O001004003;2000-03-10;12888 [m3/s];2000
O001004003;2000-03-11;12599 [m3/s];2000
O001004003;2000-03-12;12390 [m3/s];2000
O001004003;2000-03-13;13702 [m3/s];2000
O001004003;2000-03-14;14336 [m3/s];2000
O001004003;2000-03-15;14343 [m3/s];2000
O001004003;2000-03-16;12988 [m3/s];2000
O001004003;2000-03-17;14187 [m3/s];2000
O001004003;2000-03-18;12233 [m3/s];2000
O001004003;2000-03-19;11905 [m3/s];2000
O001004003;2000-03-20;13496 [m3/s];2000
O001004003;2000-03-21;12357 [m3/s];2000
O001004003;2000-03-22;12207 [m3/s];2000
O001004003;2000-03-23;14805 [m3/s];2000
O001004003;2000-03-24;15056 [m3/s];2000
O001004003;2000-03-25;14407 [m3/s];2000
O001004003;2000-03-26;12871 [m3/s];2000
O001004003;2000-03-27;14522 [m3/s];2000
O001004003;2000-03-28;13086 [m3/s];2000
O001004003;2000-03-29;12359 [m3/s];2000
O001004003;2000-03-30;12591 [m3/s];2000
O001004003;2000-03-31;11818 [m3/s];2000
O001004003;2000-04-01;10309 [m3/s];2000
O001004003;2000-04-02;10100 [m3/s];2000
O001004003;2000-04-03;14876 [m3/s];2000
O001004003;2000-04-04;13237 [m3/s];2000
O001004003;2000-04-05;12405 [m3/s];2000
O001004003;2000-04-06;13178 [m3/s];2000
O001004003;2000-04-07;11981 [m3/s];2000
O001004003;2000-04-08;11170 [m3/s];2000
O001004003;2000-04-09;9532 [m3/s];2000
O001004003;2000-04-10;12215 [m3/s];2000
O001004003;2000-04-11;15170 [m3/s];2000
O001004003;2000-04-12;14731 [m3/s];2000
O001004003;2000-04-13;12679 [m3/s];2000
O001004003;2000-04-14;14676 [m3/s];2000
O001004003;2000-04-15;13386 [m3/s];2000
O001004003;2000-04-16;15507 [m3/s];2000
O001004003;2000-04-17;18672 [m3/s];2000
O001004003;2000-04-18;17619 [m3/s];2000
O001004003;2000-04-19;16961 [m3/s];2000
O001004003;2000-04-20;16792 [m3/s];2000
O001004003;2000-04-21;19815 [m3/s];2000
O001004003;2000-04-22;28842 [m3/s];2000
O001004003;2000-04-23;50244 [m3/s];2000
O001004003;2000-04-24;35026 [m3/s];2000
O001004003;2000-04-25;32344 [m3/s];2000
O001004003;2000-04-26;34854 [m3/s];2000
O001004003;2000-04-27;34692 [m3/s];2000
O001004003;2000-04-28;31201 [m3/s];2000
O001004003;2000-04-29;25822 [m3/s];2000
O001004003;2000-04-30;25237 [m3/s];2000
O001004003;2000-05-01;24332 [m3/s];2000
O001004003;2000-05-02;28091 [m3/s];2000
O001004003;2000-05-03;31321 [m3/s];2000
O001004003;2000-05-04;37476 [m3/s];2000
O001004003;2000-05-05;41645 [m3/s];2000
O001004003;2000-05-06;42350 [m3/s];2000
O001004003;2000-05-07;39457 [m3/s];2000
O001004003;2000-05-08;39320 [m3/s];2000
O001004003;2000-05-09;43090 [m3/s];2000
O001004003;2000-05-10;49956 [m3/s];2000
O001004003;2000-05-11;48494 [m3/s];2000
O001004003;2000-05-12;44860 [m3/s];2000
O001004003;2000-05-13;43775 [m3/s];2000
O001004003;2000-05-14;44292 [m3/s];2000
O001004003;2000-05-15;45906 [m3/s];2000
O001004003;2000-05-16;47258 [m3/s];2000
O001004003;2000-05-17;49218 [m3/s];2000
O001004003;2000-05-18;49113 [m3/s];2000
O001004003;2000-05-19;46117 [m3/s];2000
O001004003;2000-05-20;44115 [m3/s];2000
O001004003;2000-05-21;43928 [m3/s];2000
O001004003;2000-05-22;43083 [m3/s];2000
O001004003;2000-05-23;39072 [m3/s];2000
O001004003;2000-05-24;38781 [m3/s];2000
O001004003;2000-05-25;39599 [m3/s];2000
O001004003;2000-05-26;38271 [m3/s];2000
O001004003;2000-05-27;50983 [m3/s];2000
O001004003;2000-05-28;42068 [m3/s];2000
O001004003;2000-05-29;39116 [m3/s];2000
O001004003;2000-05-30;38862 [m3/s];2000
O001004003;2000-05-31;40465 [m3/s];2000
O001004003;2000-06-01;37877 [m3/s];2000
O001004003;2000-06-02;38689 [m3/s];2000
O001004003;2000-06-03;39148 [m3/s];2000
O001004003;2000-06-04;37452 [m3/s];2000
O001004003;2000-06-05;36423 [m3/s];2000
O001004003;2000-06-06;37423 [m3/s];2000
O001004003;2000-06-07;34280 [m3/s];2000
O001004003;2000-06-08;30964 [m3/s];2000
O001004003;2000-06-09;31008 [m3/s];2000
O001004003;2000-06-10;48046 [m3/s];2000
O001004003;2000-06-11;66748 [m3/s];2000
O001004003;2000-06-12;50306 [m3/s];2000
O001004003;2000-06-13;51264 [m3/s];2000
O001004003;2000-06-14;54059 [m3/s];2000
O001004003;2000-06-15;56516 [m3/s];2000
O001004003;2000-06-16;60124 [m3/s];2000
O001004003;2000-06-17;51174 [m3/s];2000
O001004003;2000-06-18;45241 [m3/s];2000
O001004003;2000-06-19;43783 [m3/s];2000
O001004003;2000-06-20;41507 [m3/s];2000
O001004003;2000-06-21;38810 [m3/s];2000
O001004003;2000-06-22;35737 [m3/s];2000
O001004003;2000-06-23;34857 [m3/s];2000
O001004003;2000-06-24;34477 [m3/s];2000
O001004003;2000-06-25;31084 [m3/s];2000
O001004003;2000-06-26;28444 [m3/s];2000
O001004003;2000-06-27;32914 [m3/s];2000
O001004003;2000-06-28;30021 [m3/s];2000
O001004003;2000-06-29;26684 [m3/s];2000
O001004003;2000-06-30;25248 [m3/s];2000
O001004003;2000-07-01;24561 [m3/s];2000
O001004003;2000-07-02;25298 [m3/s];2000
O001004003;2000-07-03;24150 [m3/s];2000
O001004003;2000-07-04;21568 [m3/s];2000
O001004003;2000-07-05;20259 [m3/s];2000
O001004003;2000-07-06;21015 [m3/s];2000
O001004003;2000-07-07;19884 [m3/s];2000
O001004003;2000-07-08;18585 [m3/s];2000
O001004003;2000-07-09;14825 [m3/s];2000
O001004003;2000-07-10;18157 [m3/s];2000
O001004003;2000-07-11;17506 [m3/s];2000
O001004003;2000-07-12;16973 [m3/s];2000
O001004003;2000-07-13;15120 [m3/s];2000
O001004003;2000-07-14;16472 [m3/s];2000
O001004003;2000-07-15;27205 [m3/s];2000
O001004003;2000-07-16;34789 [m3/s];2000
O001004003;2000-07-17;23091 [m3/s];2000
O001004003;2000-07-18;19239 [m3/s];2000
O001004003;2000-07-19;18407 [m3/s];2000
O001004003;2000-07-20;19216 [m3/s];2000
O001004003;2000-07-21;16956 [m3/s];2000
O001004003;2000-07-22;15621 [m3/s];2000
O001004003;2000-07-23;14170 [m3/s];2000
O001004003;2000-07-24;17059 [m3/s];2000
O001004003;2000-07-25;16092 [m3/s];2000
O001004003;2000-07-26;15930 [m3/s];2000
O001004003;2000-07-27;13748 [m3/s];2000
O001004003;2000-07-28;15829 [m3/s];2000
O001004003;2000-07-29;13406 [m3/s];2000
O001004003;2000-07-30;11589 [m3/s];2000
O001004003;2000-07-31;14439 [m3/s];2000
O001004003;2000-08-01;13157 [m3/s];2000
O001004003;2000-08-02;13718 [m3/s];2000
O001004003;2000-08-03;15170 [m3/s];2000
O001004003;2000-08-04;18282 [m3/s];2000
O001004003;2000-08-05;16718 [m3/s];2000
O001004003;2000-08-06;12648 [m3/s];2000
O001004003;2000-08-07;15047 [m3/s];2000
O001004003;2000-08-08;14194 [m3/s];2000
O001004003;2000-08-09;12980 [m3/s];2000
O001004003;2000-08-10;12925 [m3/s];2000
O001004003;2000-08-11;13304 [m3/s];2000
O001004003;2000-08-12;13784 [m3/s];2000
O001004003;2000-08-13;10500 [m3/s];2000
O001004003;2000-08-14;11870 [m3/s];2000
O001004003;2000-08-15;10050 [m3/s];2000
O001004003;2000-08-16;12916 [m3/s];2000
O001004003;2000-08-17;10854 [m3/s];2000
O001004003;2000-08-18;13717 [m3/s];2000
O001004003;2000-08-19;11094 [m3/s];2000
O001004003;2000-08-20;9635 [m3/s];2000
O001004003;2000-08-21;11977 [m3/s];2000
O001004003;2000-08-22;9775 [m3/s];2000
O001004003;2000-08-23;9247 [m3/s];2000
O001004003;2000-08-24;9907 [m3/s];2000
O001004003;2000-08-25;10725 [m3/s];2000
O001004003;2000-08-26;9216 [m3/s];2000
O001004003;2000-08-27;8732 [m3/s];2000
O001004003;2000-08-28;9908 [m3/s];2000
O001004003;2000-08-29;8460 [m3/s];2000
O001004003;2000-08-30;9071 [m3/s];2000
O001004003;2000-08-31;11584 [m3/s];2000
O001004003;2000-09-01;9379 [m3/s];2000
O001004003;2000-09-02;8883 [m3/s];2000
O001004003;2000-09-03;7595 [m3/s];2000
O001004003;2000-09-04;8449 [m3/s];2000
O001004003;2000-09-05;9000 [m3/s];2000
O001004003;2000-09-06;7552 [m3/s];2000
O001004003;2000-09-07;7617 [m3/s];2000
O001004003;2000-09-08;8549 [m3/s];2000
O001004003;2000-09-09;8522 [m3/s];2000
O001004003;2000-09-10;5763 [m3/s];2000
O001004003;2000-09-11;6419 [m3/s];2000
O001004003;2000-09-12;6102 [m3/s];2000
O001004003;2000-09-13;6594 [m3/s];2000
O001004003;2000-09-14;6081 [m3/s];2000
O001004003;2000-09-15;6147 [m3/s];2000
O001004003;2000-09-16;6029 [m3/s];2000
O001004003;2000-09-17;5501 [m3/s];2000
O001004003;2000-09-18;7230 [m3/s];2000
O001004003;2000-09-19;8027 [m3/s];2000
O001004003;2000-09-20;9793 [m3/s];2000
O001004003;2000-09-21;8175 [m3/s];2000
O001004003;2000-09-22;8510 [m3/s];2000
O001004003;2000-09-23;7203 [m3/s];2000
O001004003;2000-09-24;6237 [m3/s];2000
O001004003;2000-09-25;6927 [m3/s];2000
O001004003;2000-09-26;6093 [m3/s];2000
O001004003;2000-09-27;7369 [m3/s];2000
O001004003;2000-09-28;6704 [m3/s];2000
O001004003;2000-09-29;10337 [m3/s];2000
O001004003;2000-09-30;7996 [m3/s];2000
O001004003;2000-10-01;7735 [m3/s];2000
O001004003;2000-10-02;8611 [m3/s];2000
O001004003;2000-10-03;9129 [m3/s];2000
O001004003;2000-10-04;8933 [m3/s];2000
O001004003;2000-10-05;8893 [m3/s];2000
O001004003;2000-10-06;8844 [m3/s];2000
O001004003;2000-10-07;8257 [m3/s];2000
O001004003;2000-10-08;6779 [m3/s];2000
O001004003;2000-10-09;7235 [m3/s];2000
O001004003;2000-10-10;7893 [m3/s];2000
O001004003;2000-10-11;9775 [m3/s];2000
O001004003;2000-10-12;7683 [m3/s];2000
O001004003;2000-10-13;8812 [m3/s];2000
O001004003;2000-10-14;10778 [m3/s];2000
O001004003;2000-10-15;10706 [m3/s];2000
O001004003;2000-10-16;15930 [m3/s];2000
O001004003;2000-10-17;12226 [m3/s];2000
O001004003;2000-10-18;10900 [m3/s];2000
O001004003;2000-10-19;13351 [m3/s];2000
O001004003;2000-10-20;14544 [m3/s];2000
O001004003;2000-10-21;15170 [m3/s];2000
O001004003;2000-10-22;18275 [m3/s];2000
O001004003;2000-10-23;17550 [m3/s];2000
O001004003;2000-10-24;17072 [m3/s];2000
O001004003;2000-10-25;13295 [m3/s];2000
O001004003;2000-10-26;9809 [m3/s];2000
O001004003;2000-10-27;11329 [m3/s];2000
O001004003;2000-10-28;10184 [m3/s];2000
O001004003;2000-10-29;8919 [m3/s];2000
O001004003;2000-10-30;9898 [m3/s];2000
O001004003;2000-10-31;9598 [m3/s];2000
O001004003;2000-11-01;8138 [m3/s];2000
O001004003;2000-11-02;9315 [m3/s];2000
O001004003;2000-11-03;8593 [m3/s];2000
O001004003;2000-11-04;7464 [m3/s];2000
O001004003;2000-11-05;7217 [m3/s];2000
O001004003;2000-11-06;10885 [m3/s];2000
O001004003;2000-11-07;9496 [m3/s];2000
O001004003;2000-11-08;8192 [m3/s];2000
O001004003;2000-11-09;9271 [m3/s];2000
O001004003;2000-11-10;8517 [m3/s];2000
O001004003;2000-11-11;7917 [m3/s];2000
O001004003;2000-11-12;6781 [m3/s];2000
O001004003;2000-11-13;9967 [m3/s];2000
O001004003;2000-11-14;10345 [m3/s];2000
O001004003;2000-11-15;9001 [m3/s];2000
O001004003;2000-11-16;8791 [m3/s];2000
O001004003;2000-11-17;9737 [m3/s];2000
O001004003;2000-11-18;8212 [m3/s];2000
O001004003;2000-11-19;8493 [m3/s];2000
O001004003;2000-11-20;11215 [m3/s];2000
O001004003;2000-11-21;10130 [m3/s];2000
O001004003;2000-11-22;9452 [m3/s];2000
O001004003;2000-11-23;12519 [m3/s];2000
O001004003;2000-11-24;13001 [m3/s];2000
O001004003;2000-11-25;8653 [m3/s];2000
O001004003;2000-11-26;11469 [m3/s];2000
O001004003;2000-11-27;16485 [m3/s];2000
O001004003;2000-11-28;13841 [m3/s];2000
O001004003;2000-11-29;13169 [m3/s];2000
O001004003;2000-11-30;14385 [m3/s];2000
O001004003;2000-12-01;12680 [m3/s];2000
O001004003;2000-12-02;11819 [m3/s];2000
O001004003;2000-12-03;10954 [m3/s];2000
O001004003;2000-12-04;11468 [m3/s];2000
O001004003;2000-12-05;12256 [m3/s];2000
O001004003;2000-12-06;10154 [m3/s];2000
O001004003;2000-12-07;11461 [m3/s];2000
O001004003;2000-12-08;27951 [m3/s];2000
O001004003;2000-12-09;18609 [m3/s];2000
O001004003;2000-12-10;14704 [m3/s];2000
O001004003;2000-12-11;12271 [m3/s];2000
O001004003;2000-12-12;10549 [m3/s];2000
O001004003;2000-12-13;11143 [m3/s];2000
O001004003;2000-12-14;12978 [m3/s];2000
O001004003;2000-12-15;11327 [m3/s];2000
O001004003;2000-12-16;10787 [m3/s];2000
O001004003;2000-12-17;9887 [m3/s];2000
O001004003;2000-12-18;10840 [m3/s];2000
O001004003;2000-12-19;10704 [m3/s];2000
O001004003;2000-12-20;10727 [m3/s];2000
O001004003;2000-12-21;8997 [m3/s];2000
O001004003;2000-12-22;8523 [m3/s];2000
O001004003;2000-12-23;8248 [m3/s];2000
O001004003;2000-12-24;7423 [m3/s];2000
O001004003;2000-12-25;9681 [m3/s];2000
O001004003;2000-12-26;8534 [m3/s];2000
O001004003;2000-12-27;8350 [m3/s];2000
O001004003;2000-12-28;8778 [m3/s];2000
O001004003;2000-12-29;8855 [m3/s];2000
O001004003;2000-12-30;9081 [m3/s];2000
O001004003;2000-12-31;7828 [m3/s];2000
O001531001;2000-01-01;1294 [m3/s];2000
O001531001;2000-01-02;1202 [m3/s];2000
O001531001;2000-01-03;1048 [m3/s];2000
O001531001;2000-01-04;1051 [m3/s];2000
O001531001;2000-01-05;1057 [m3/s];2000
O001531001;2000-01-06;1034 [m3/s];2000
O001531001;2000-01-07;856 [m3/s];2000
O001531001;2000-01-08;936 [m3/s];2000
O001531001;2000-01-09;1018 [m3/s];2000
O001531001;2000-01-10;867 [m3/s];2000
O001531001;2000-01-11;744 [m3/s];2000
O001531001;2000-01-12;701 [m3/s];2000
O001531001;2000-01-13;642 [m3/s];2000
O001531001;2000-01-14;609 [m3/s];2000
O001531001;2000-01-15;574 [m3/s];2000
O001531001;2000-01-16;548 [m3/s];2000
O001531001;2000-01-17;467 [m3/s];2000
O001531001;2000-01-18;487 [m3/s];2000
O001531001;2000-01-19;487 [m3/s];2000
O001531001;2000-01-20;442 [m3/s];2000
O001531001;2000-01-21;405 [m3/s];2000
O001531001;2000-01-22;389 [m3/s];2000
O001531001;2000-01-23;421 [m3/s];2000
O001531001;2000-01-24;428 [m3/s];2000
O001531001;2000-01-25;407 [m3/s];2000
O001531001;2000-01-26;378 [m3/s];2000
O001531001;2000-01-27;396 [m3/s];2000
O001531001;2000-01-28;400 [m3/s];2000
O001531001;2000-01-29;428 [m3/s];2000
O001531001;2000-01-30;417 [m3/s];2000
O001531001;2000-01-31;434 [m3/s];2000
O001531001;2000-02-01;524 [m3/s];2000
O001531001;2000-02-02;1851 [m3/s];2000
O001531001;2000-02-03;2551 [m3/s];2000
O001531001;2000-02-04;1356 [m3/s];2000
O001531001;2000-02-05;1162 [m3/s];2000
O001531001;2000-02-06;1004 [m3/s];2000
O001531001;2000-02-07;875 [m3/s];2000
O001531001;2000-02-08;1110 [m3/s];2000
O001531001;2000-02-09;1929 [m3/s];2000
O001531001;2000-02-10;1168 [m3/s];2000
O001531001;2000-02-11;1469 [m3/s];2000
O001531001;2000-02-12;1174 [m3/s];2000
O001531001;2000-02-13;1038 [m3/s];2000
O001531001;2000-02-14;4585 [m3/s];2000
O001531001;2000-02-15;5329 [m3/s];2000
O001531001;2000-02-16;3226 [m3/s];2000
O001531001;2000-02-17;6464 [m3/s];2000
O001531001;2000-02-18;6030 [m3/s];2000
O001531001;2000-02-19;4068 [m3/s];2000
O001531001;2000-02-20;2974 [m3/s];2000
O001531001;2000-02-21;2413 [m3/s];2000
O001531001;2000-02-22;2117 [m3/s];2000
O001531001;2000-02-23;1822 [m3/s];2000
O001531001;2000-02-24;1672 [m3/s];2000
O001531001;2000-02-25;1608 [m3/s];2000
O001531001;2000-02-26;1494 [m3/s];2000
O001531001;2000-02-27;1501 [m3/s];2000
O001531001;2000-02-28;1393 [m3/s];2000
O001531001;2000-02-29;1319 [m3/s];2000
O001531001;2000-03-01;1322 [m3/s];2000
O001531001;2000-03-02;1196 [m3/s];2000
O001531001;2000-03-03;1100 [m3/s];2000
O001531001;2000-03-04;1125 [m3/s];2000
O001531001;2000-03-05;1094 [m3/s];2000
O001531001;2000-03-06;1033 [m3/s];2000
O001531001;2000-03-07;1035 [m3/s];2000
O001531001;2000-03-08;1040 [m3/s];2000
O001531001;2000-03-09;1077 [m3/s];2000
O001531001;2000-03-10;1098 [m3/s];2000
O001531001;2000-03-11;1173 [m3/s];2000
O001531001;2000-03-12;1208 [m3/s];2000
O001531001;2000-03-13;1285 [m3/s];2000
O001531001;2000-03-14;1242 [m3/s];2000
O001531001;2000-03-15;1097 [m3/s];2000
O001531001;2000-03-16;965 [m3/s];2000
O001531001;2000-03-17;915 [m3/s];2000
O001531001;2000-03-18;895 [m3/s];2000
O001531001;2000-03-19;832 [m3/s];2000
O001531001;2000-03-20;736 [m3/s];2000
O001531001;2000-03-21;680 [m3/s];2000
O001531001;2000-03-22;708 [m3/s];2000
O001531001;2000-03-23;1067 [m3/s];2000
O001531001;2000-03-24;1004 [m3/s];2000
O001531001;2000-03-25;936 [m3/s];2000
O001531001;2000-03-26;922 [m3/s];2000
O001531001;2000-03-27;919 [m3/s];2000
O001531001;2000-03-28;829 [m3/s];2000
O001531001;2000-03-29;735 [m3/s];2000
O001531001;2000-03-30;689 [m3/s];2000
O001531001;2000-03-31;697 [m3/s];2000
O001531001;2000-04-01;787 [m3/s];2000
O001531001;2000-04-02;952 [m3/s];2000
O001531001;2000-04-03;1184 [m3/s];2000
O001531001;2000-04-04;910 [m3/s];2000
O001531001;2000-04-05;762 [m3/s];2000
O001531001;2000-04-06;704 [m3/s];2000
O001531001;2000-04-07;737 [m3/s];2000
O001531001;2000-04-08;773 [m3/s];2000
O001531001;2000-04-09;708 [m3/s];2000
O001531001;2000-04-10;813 [m3/s];2000
O001531001;2000-04-11;1735 [m3/s];2000
O001531001;2000-04-12;1431 [m3/s];2000
O001531001;2000-04-13;1409 [m3/s];2000
O001531001;2000-04-14;1392 [m3/s];2000
O001531001;2000-04-15;1451 [m3/s];2000
O001531001;2000-04-16;1694 [m3/s];2000
O001531001;2000-04-17;2236 [m3/s];2000
O001531001;2000-04-18;1729 [m3/s];2000
O001531001;2000-04-19;1605 [m3/s];2000
O001531001;2000-04-20;1688 [m3/s];2000
O001531001;2000-04-21;2290 [m3/s];2000
O001531001;2000-04-22;3406 [m3/s];2000
O001531001;2000-04-23;5105 [m3/s];2000
O001531001;2000-04-24;2731 [m3/s];2000
O001531001;2000-04-25;2438 [m3/s];2000
O001531001;2000-04-26;2631 [m3/s];2000
O001531001;2000-04-27;2591 [m3/s];2000
O001531001;2000-04-28;2452 [m3/s];2000
O001531001;2000-04-29;1882 [m3/s];2000
O001531001;2000-04-30;1721 [m3/s];2000
O001531001;2000-05-01;1867 [m3/s];2000
O001531001;2000-05-02;2082 [m3/s];2000
O001531001;2000-05-03;2281 [m3/s];2000
O001531001;2000-05-04;2950 [m3/s];2000
O001531001;2000-05-05;2566 [m3/s];2000
O001531001;2000-05-06;2231 [m3/s];2000
O001531001;2000-05-07;2058 [m3/s];2000
O001531001;2000-05-08;2097 [m3/s];2000
O001531001;2000-05-09;2366 [m3/s];2000
O001531001;2000-05-10;3393 [m3/s];2000
O001531001;2000-05-11;3068 [m3/s];2000
O001531001;2000-05-12;2470 [m3/s];2000
O001531001;2000-05-13;2161 [m3/s];2000
O001531001;2000-05-14;2110 [m3/s];2000
O001531001;2000-05-15;2731 [m3/s];2000
O001531001;2000-05-16;2504 [m3/s];2000
O001531001;2000-05-17;2705 [m3/s];2000
O001531001;2000-05-18;2339 [m3/s];2000
O001531001;2000-05-19;2026 [m3/s];2000
O001531001;2000-05-20;1695 [m3/s];2000
O001531001;2000-05-21;1612 [m3/s];2000
O001531001;2000-05-22;1740 [m3/s];2000
O001531001;2000-05-23;1497 [m3/s];2000
O001531001;2000-05-24;1428 [m3/s];2000
O001531001;2000-05-25;1280 [m3/s];2000
O001531001;2000-05-26;1279 [m3/s];2000
O001531001;2000-05-27;2948 [m3/s];2000
O001531001;2000-05-28;1722 [m3/s];2000
O001531001;2000-05-29;1657 [m3/s];2000
O001531001;2000-05-30;1539 [m3/s];2000
O001531001;2000-05-31;1338 [m3/s];2000
O001531001;2000-06-01;1117 [m3/s];2000
O001531001;2000-06-02;1292 [m3/s];2000
O001531001;2000-06-03;1164 [m3/s];2000
O001531001;2000-06-04;982 [m3/s];2000
O001531001;2000-06-05;1435 [m3/s];2000
O001531001;2000-06-06;2826 [m3/s];2000
O001531001;2000-06-07;1917 [m3/s];2000
O001531001;2000-06-08;1470 [m3/s];2000
O001531001;2000-06-09;1170 [m3/s];2000
O001531001;2000-06-10;6745 [m3/s];2000
O001531001;2000-06-11;8940 [m3/s];2000
O001531001;2000-06-12;5120 [m3/s];2000
O001531001;2000-06-13;5089 [m3/s];2000
O001531001;2000-06-14;4705 [m3/s];2000
O001531001;2000-06-15;4270 [m3/s];2000
O001531001;2000-06-16;3052 [m3/s];2000
O001531001;2000-06-17;2204 [m3/s];2000
O001531001;2000-06-18;1773 [m3/s];2000
O001531001;2000-06-19;1501 [m3/s];2000
O001531001;2000-06-20;1331 [m3/s];2000
O001531001;2000-06-21;1229 [m3/s];2000
O001531001;2000-06-22;1149 [m3/s];2000
O001531001;2000-06-23;1095 [m3/s];2000
O001531001;2000-06-24;987 [m3/s];2000
O001531001;2000-06-25;847 [m3/s];2000
O001531001;2000-06-26;843 [m3/s];2000
O001531001;2000-06-27;1053 [m3/s];2000
